PROBEID	SYMBOL	ENSEMBL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B	IPF.1	IPF.2	IPF.3	IPF.4	Control.1	Control.2	Control.3
TC6_dbb_hap3000222.hg.1	CFB	ENSG00000243570	complement factor B	1.49470403298607	7.35226957333786	5.26262730536465	0.00209812192795196	0.305728016392511	-0.851901147296635	7.66003376881485	8.73691210079215	7.62458093426135	7.94990126031636	6.50461125009804	6.48601130297695	6.50383639610535
TC6_dbb_hap3000222.hg.1	CFB	ENSG00000241534	complement factor B	1.49470403298607	7.35226957333786	5.26262730536465	0.00209812192795196	0.305728016392511	-0.851901147296635	7.66003376881485	8.73691210079215	7.62458093426135	7.94990126031636	6.50461125009804	6.48601130297695	6.50383639610535
TC6_dbb_hap3000222.hg.1	CFB	ENSG00000239754	complement factor B	1.49470403298607	7.35226957333786	5.26262730536465	0.00209812192795196	0.305728016392511	-0.851901147296635	7.66003376881485	8.73691210079215	7.62458093426135	7.94990126031636	6.50461125009804	6.48601130297695	6.50383639610535
TC6_dbb_hap3000222.hg.1	CFB	ENSG00000241253	complement factor B	1.49470403298607	7.35226957333786	5.26262730536465	0.00209812192795196	0.305728016392511	-0.851901147296635	7.66003376881485	8.73691210079215	7.62458093426135	7.94990126031636	6.50461125009804	6.48601130297695	6.50383639610535
TC6_mann_hap4000125.hg.1	SFTA2	ENSG00000196260	surfactant associated 2	-1.31378507162943	7.95087883547478	-3.82574529475863	0.00926275439395347	0.390137777223824	-2.21729783648744	7.79662158033642	6.72040034359033	7.71419140443687	7.32009903359935	9.24316450402108	8.36244442146931	8.49923056087013
TC6_mann_hap4000125.hg.1	SFTA2	ENSG00000237814	surfactant associated 2	-1.31378507162943	7.95087883547478	-3.82574529475863	0.00926275439395347	0.390137777223824	-2.21729783648744	7.79662158033642	6.72040034359033	7.71419140443687	7.32009903359935	9.24316450402108	8.36244442146931	8.49923056087013
TC6_mann_hap4000125.hg.1	SFTA2	ENSG00000230072	surfactant associated 2	-1.31378507162943	7.95087883547478	-3.82574529475863	0.00926275439395347	0.390137777223824	-2.21729783648744	7.79662158033642	6.72040034359033	7.71419140443687	7.32009903359935	9.24316450402108	8.36244442146931	8.49923056087013
TC6_mann_hap4000125.hg.1	SFTA2	ENSG00000224246	surfactant associated 2	-1.31378507162943	7.95087883547478	-3.82574529475863	0.00926275439395347	0.390137777223824	-2.21729783648744	7.79662158033642	6.72040034359033	7.71419140443687	7.32009903359935	9.24316450402108	8.36244442146931	8.49923056087013
TC6_mann_hap4000125.hg.1	SFTA2	ENSG00000206465	surfactant associated 2	-1.31378507162943	7.95087883547478	-3.82574529475863	0.00926275439395347	0.390137777223824	-2.21729783648744	7.79662158033642	6.72040034359033	7.71419140443687	7.32009903359935	9.24316450402108	8.36244442146931	8.49923056087013
TC6_mann_hap4000125.hg.1	SFTA2	ENSG00000225454	surfactant associated 2	-1.31378507162943	7.95087883547478	-3.82574529475863	0.00926275439395347	0.390137777223824	-2.21729783648744	7.79662158033642	6.72040034359033	7.71419140443687	7.32009903359935	9.24316450402108	8.36244442146931	8.49923056087013
TC6_mann_hap4000152.hg.1	AGER	ENSG00000204305	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_mann_hap4000152.hg.1	AGER	ENSG00000231268	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_mann_hap4000152.hg.1	AGER	ENSG00000229058	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_mann_hap4000152.hg.1	AGER	ENSG00000237405	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_mann_hap4000152.hg.1	AGER	ENSG00000230514	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_mann_hap4000152.hg.1	AGER	ENSG00000206320	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_mann_hap4000152.hg.1	AGER	ENSG00000234729	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_mann_hap4000196.hg.1	CFB	ENSG00000243649	complement factor B	1.34674472384604	7.48046174557236	4.79706568621079	0.00328911526742118	0.321711104812538	-1.25450149553804	7.75744010216197	8.80085342062373	7.69023498353051	7.98202371685215	6.70423090871719	6.728255686464	6.70019340065695
TC6_mann_hap4000196.hg.1	CFB	ENSG00000242335	complement factor B	1.34674472384604	7.48046174557236	4.79706568621079	0.00328911526742118	0.321711104812538	-1.25450149553804	7.75744010216197	8.80085342062373	7.69023498353051	7.98202371685215	6.70423090871719	6.728255686464	6.70019340065695
TC6_mann_hap4000196.hg.1	CFB	ENSG00000204359	complement factor B	1.34674472384604	7.48046174557236	4.79706568621079	0.00328911526742118	0.321711104812538	-1.25450149553804	7.75744010216197	8.80085342062373	7.69023498353051	7.98202371685215	6.70423090871719	6.728255686464	6.70019340065695
TC6_mann_hap4000196.hg.1	CFB	ENSG00000243570	complement factor B	1.34674472384604	7.48046174557236	4.79706568621079	0.00328911526742118	0.321711104812538	-1.25450149553804	7.75744010216197	8.80085342062373	7.69023498353051	7.98202371685215	6.70423090871719	6.728255686464	6.70019340065695
TC6_mann_hap4000196.hg.1	CFB	ENSG00000241534	complement factor B	1.34674472384604	7.48046174557236	4.79706568621079	0.00328911526742118	0.321711104812538	-1.25450149553804	7.75744010216197	8.80085342062373	7.69023498353051	7.98202371685215	6.70423090871719	6.728255686464	6.70019340065695
TC6_mann_hap4000196.hg.1	CFB	ENSG00000239754	complement factor B	1.34674472384604	7.48046174557236	4.79706568621079	0.00328911526742118	0.321711104812538	-1.25450149553804	7.75744010216197	8.80085342062373	7.69023498353051	7.98202371685215	6.70423090871719	6.728255686464	6.70019340065695
TC6_mann_hap4000196.hg.1	CFB	ENSG00000241253	complement factor B	1.34674472384604	7.48046174557236	4.79706568621079	0.00328911526742118	0.321711104812538	-1.25450149553804	7.75744010216197	8.80085342062373	7.69023498353051	7.98202371685215	6.70423090871719	6.728255686464	6.70019340065695
TC6_mcf_hap5000162.hg.1	AGER	ENSG00000204305	advanced glycosylation end-product specific receptor	-2.06317821951694	8.49466622371283	-4.41770374297492	0.00484834544905018	0.354513439855	-1.6101987372913	7.5574428195141	6.93708110787015	8.74105590805702	7.20620811166671	10.0418056973031	9.30395022949873	9.67511969207997
TC6_mcf_hap5000162.hg.1	AGER	ENSG00000231268	advanced glycosylation end-product specific receptor	-2.06317821951694	8.49466622371283	-4.41770374297492	0.00484834544905018	0.354513439855	-1.6101987372913	7.5574428195141	6.93708110787015	8.74105590805702	7.20620811166671	10.0418056973031	9.30395022949873	9.67511969207997
TC6_mcf_hap5000162.hg.1	AGER	ENSG00000229058	advanced glycosylation end-product specific receptor	-2.06317821951694	8.49466622371283	-4.41770374297492	0.00484834544905018	0.354513439855	-1.6101987372913	7.5574428195141	6.93708110787015	8.74105590805702	7.20620811166671	10.0418056973031	9.30395022949873	9.67511969207997
TC6_mcf_hap5000162.hg.1	AGER	ENSG00000237405	advanced glycosylation end-product specific receptor	-2.06317821951694	8.49466622371283	-4.41770374297492	0.00484834544905018	0.354513439855	-1.6101987372913	7.5574428195141	6.93708110787015	8.74105590805702	7.20620811166671	10.0418056973031	9.30395022949873	9.67511969207997
TC6_mcf_hap5000162.hg.1	AGER	ENSG00000230514	advanced glycosylation end-product specific receptor	-2.06317821951694	8.49466622371283	-4.41770374297492	0.00484834544905018	0.354513439855	-1.6101987372913	7.5574428195141	6.93708110787015	8.74105590805702	7.20620811166671	10.0418056973031	9.30395022949873	9.67511969207997
TC6_mcf_hap5000162.hg.1	AGER	ENSG00000206320	advanced glycosylation end-product specific receptor	-2.06317821951694	8.49466622371283	-4.41770374297492	0.00484834544905018	0.354513439855	-1.6101987372913	7.5574428195141	6.93708110787015	8.74105590805702	7.20620811166671	10.0418056973031	9.30395022949873	9.67511969207997
TC6_mcf_hap5000162.hg.1	AGER	ENSG00000234729	advanced glycosylation end-product specific receptor	-2.06317821951694	8.49466622371283	-4.41770374297492	0.00484834544905018	0.354513439855	-1.6101987372913	7.5574428195141	6.93708110787015	8.74105590805702	7.20620811166671	10.0418056973031	9.30395022949873	9.67511969207997
TC6_mcf_hap5000213.hg.1	CFB	ENSG00000243649	complement factor B	1.49642603563229	7.35245918182396	5.2985772110811	0.00202887968051098	0.305728016392511	-0.82230331517867	7.66806022796452	8.73259608012325	7.62026491359244	7.95421728098526	6.50029522942913	6.49302531014002	6.49875523053308
TC6_mcf_hap5000213.hg.1	CFB	ENSG00000242335	complement factor B	1.49642603563229	7.35245918182396	5.2985772110811	0.00202887968051098	0.305728016392511	-0.82230331517867	7.66806022796452	8.73259608012325	7.62026491359244	7.95421728098526	6.50029522942913	6.49302531014002	6.49875523053308
TC6_mcf_hap5000213.hg.1	CFB	ENSG00000204359	complement factor B	1.49642603563229	7.35245918182396	5.2985772110811	0.00202887968051098	0.305728016392511	-0.82230331517867	7.66806022796452	8.73259608012325	7.62026491359244	7.95421728098526	6.50029522942913	6.49302531014002	6.49875523053308
TC6_mcf_hap5000213.hg.1	CFB	ENSG00000243570	complement factor B	1.49642603563229	7.35245918182396	5.2985772110811	0.00202887968051098	0.305728016392511	-0.82230331517867	7.66806022796452	8.73259608012325	7.62026491359244	7.95421728098526	6.50029522942913	6.49302531014002	6.49875523053308
TC6_mcf_hap5000213.hg.1	CFB	ENSG00000241534	complement factor B	1.49642603563229	7.35245918182396	5.2985772110811	0.00202887968051098	0.305728016392511	-0.82230331517867	7.66806022796452	8.73259608012325	7.62026491359244	7.95421728098526	6.50029522942913	6.49302531014002	6.49875523053308
TC6_mcf_hap5000213.hg.1	CFB	ENSG00000239754	complement factor B	1.49642603563229	7.35245918182396	5.2985772110811	0.00202887968051098	0.305728016392511	-0.82230331517867	7.66806022796452	8.73259608012325	7.62026491359244	7.95421728098526	6.50029522942913	6.49302531014002	6.49875523053308
TC6_mcf_hap5000213.hg.1	CFB	ENSG00000241253	complement factor B	1.49642603563229	7.35245918182396	5.2985772110811	0.00202887968051098	0.305728016392511	-0.82230331517867	7.66806022796452	8.73259608012325	7.62026491359244	7.95421728098526	6.50029522942913	6.49302531014002	6.49875523053308
TC6_qbl_hap6000176.hg.1	AGER	ENSG00000204305	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_qbl_hap6000176.hg.1	AGER	ENSG00000231268	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_qbl_hap6000176.hg.1	AGER	ENSG00000229058	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_qbl_hap6000176.hg.1	AGER	ENSG00000237405	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_qbl_hap6000176.hg.1	AGER	ENSG00000230514	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_qbl_hap6000176.hg.1	AGER	ENSG00000206320	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_qbl_hap6000176.hg.1	AGER	ENSG00000234729	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_qbl_hap6000225.hg.1	CFB	ENSG00000243649	complement factor B	1.49671246003995	7.3351422368636	5.26085427503056	0.00210160617271257	0.305728016392511	-0.853366289383827	7.64203404591468	8.72331640976278	7.61226569939385	7.92874558102301	6.47390991444309	6.47330992889139	6.49241407861641
TC6_qbl_hap6000225.hg.1	CFB	ENSG00000242335	complement factor B	1.49671246003995	7.3351422368636	5.26085427503056	0.00210160617271257	0.305728016392511	-0.853366289383827	7.64203404591468	8.72331640976278	7.61226569939385	7.92874558102301	6.47390991444309	6.47330992889139	6.49241407861641
TC6_qbl_hap6000225.hg.1	CFB	ENSG00000204359	complement factor B	1.49671246003995	7.3351422368636	5.26085427503056	0.00210160617271257	0.305728016392511	-0.853366289383827	7.64203404591468	8.72331640976278	7.61226569939385	7.92874558102301	6.47390991444309	6.47330992889139	6.49241407861641
TC6_qbl_hap6000225.hg.1	CFB	ENSG00000243570	complement factor B	1.49671246003995	7.3351422368636	5.26085427503056	0.00210160617271257	0.305728016392511	-0.853366289383827	7.64203404591468	8.72331640976278	7.61226569939385	7.92874558102301	6.47390991444309	6.47330992889139	6.49241407861641
TC6_qbl_hap6000225.hg.1	CFB	ENSG00000241534	complement factor B	1.49671246003995	7.3351422368636	5.26085427503056	0.00210160617271257	0.305728016392511	-0.853366289383827	7.64203404591468	8.72331640976278	7.61226569939385	7.92874558102301	6.47390991444309	6.47330992889139	6.49241407861641
TC6_qbl_hap6000225.hg.1	CFB	ENSG00000239754	complement factor B	1.49671246003995	7.3351422368636	5.26085427503056	0.00210160617271257	0.305728016392511	-0.853366289383827	7.64203404591468	8.72331640976278	7.61226569939385	7.92874558102301	6.47390991444309	6.47330992889139	6.49241407861641
TC6_qbl_hap6000225.hg.1	CFB	ENSG00000241253	complement factor B	1.49671246003995	7.3351422368636	5.26085427503056	0.00210160617271257	0.305728016392511	-0.853366289383827	7.64203404591468	8.72331640976278	7.61226569939385	7.92874558102301	6.47390991444309	6.47330992889139	6.49241407861641
TC6_ssto_hap7000156.hg.1	AGER	ENSG00000204305	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_ssto_hap7000156.hg.1	AGER	ENSG00000231268	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_ssto_hap7000156.hg.1	AGER	ENSG00000229058	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_ssto_hap7000156.hg.1	AGER	ENSG00000237405	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_ssto_hap7000156.hg.1	AGER	ENSG00000230514	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_ssto_hap7000156.hg.1	AGER	ENSG00000206320	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_ssto_hap7000156.hg.1	AGER	ENSG00000234729	advanced glycosylation end-product specific receptor	-2.08246818288401	8.49254192507694	-4.3426845243834	0.00524772352668335	0.354513439855	-1.68358748111715	7.56634135708797	6.85562953233971	8.74995444563088	7.22829690887661	10.050704234877	9.31284876707259	9.68401822965384
TC6_ssto_hap7000199.hg.1	CFB	ENSG00000243649	complement factor B	1.49642603563229	7.35245918182396	5.2985772110811	0.00202887968051098	0.305728016392511	-0.82230331517867	7.66806022796452	8.73259608012325	7.62026491359244	7.95421728098526	6.50029522942913	6.49302531014002	6.49875523053308
TC6_ssto_hap7000199.hg.1	CFB	ENSG00000242335	complement factor B	1.49642603563229	7.35245918182396	5.2985772110811	0.00202887968051098	0.305728016392511	-0.82230331517867	7.66806022796452	8.73259608012325	7.62026491359244	7.95421728098526	6.50029522942913	6.49302531014002	6.49875523053308
TC6_ssto_hap7000199.hg.1	CFB	ENSG00000204359	complement factor B	1.49642603563229	7.35245918182396	5.2985772110811	0.00202887968051098	0.305728016392511	-0.82230331517867	7.66806022796452	8.73259608012325	7.62026491359244	7.95421728098526	6.50029522942913	6.49302531014002	6.49875523053308
TC6_ssto_hap7000199.hg.1	CFB	ENSG00000243570	complement factor B	1.49642603563229	7.35245918182396	5.2985772110811	0.00202887968051098	0.305728016392511	-0.82230331517867	7.66806022796452	8.73259608012325	7.62026491359244	7.95421728098526	6.50029522942913	6.49302531014002	6.49875523053308
TC6_ssto_hap7000199.hg.1	CFB	ENSG00000241534	complement factor B	1.49642603563229	7.35245918182396	5.2985772110811	0.00202887968051098	0.305728016392511	-0.82230331517867	7.66806022796452	8.73259608012325	7.62026491359244	7.95421728098526	6.50029522942913	6.49302531014002	6.49875523053308
TC6_ssto_hap7000199.hg.1	CFB	ENSG00000239754	complement factor B	1.49642603563229	7.35245918182396	5.2985772110811	0.00202887968051098	0.305728016392511	-0.82230331517867	7.66806022796452	8.73259608012325	7.62026491359244	7.95421728098526	6.50029522942913	6.49302531014002	6.49875523053308
TC6_ssto_hap7000199.hg.1	CFB	ENSG00000241253	complement factor B	1.49642603563229	7.35245918182396	5.2985772110811	0.00202887968051098	0.305728016392511	-0.82230331517867	7.66806022796452	8.73259608012325	7.62026491359244	7.95421728098526	6.50029522942913	6.49302531014002	6.49875523053308
