baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ETV7	232.880114165048	-0.0439955906400817	0.0910481603940469	-0.483212296104319	0.628945005507953	0.735214479990871
SPRTN	66.6545299725552	0.0407463181232012	0.0956807647312934	0.425856944576391	0.670212089899334	0.770322646093319
EEF1AKNMT	499.635319428827	0.0396807320517641	0.0562667432392186	0.705225320809152	0.480670026076091	0.598415253395491
DYRK4	2363.84393444478	0.0936829095281998	0.0347075901130076	2.69920525231424	0.00695052941640826	0.0157733635083157
ZNF207	4040.04876774563	0.0684608724939557	0.037959336630823	1.8035318467174	0.0713047285896945	0.122827465612762
UQCRC1	3821.75009140587	0.08175283339716	0.0399411528486059	2.04683209087725	0.0406745736319127	0.0756337916490249
STARD3NL	2077.68420205373	-0.388163256098982	0.0535976321025019	-7.24217173170349	4.41556229685376e-13	4.44703390717691e-12
CD9	1825.87195113653	0.0662580072102767	0.0634118874349183	1.04488306357825	0.296077018338192	0.406031067277697
HHATL	150.500666696286	1.88486844143378	0.224954621326728	8.37888295122491	5.34323781085711e-17	8.52541245920503e-16
NCAPD2	305.807919506391	-0.070645511336083	0.0712896722214862	-0.99096417664256	0.321703073009329	0.434025730037613
IFFO1	1228.78569872566	-0.213341811687571	0.0697324901962587	-3.05943199629228	0.00221757126401719	0.00562138342164291
GIPR	214.209117143463	1.15627922821243	0.154755216074193	7.47166562488001	7.91860174035991e-14	8.65247566849403e-13
PHF7	277.282739552527	-0.0123548911819381	0.0576550977202345	-0.214289658164989	0.830321182320706	0.898952327179348
SEMA3G	1198.44396828007	-1.23667791964313	0.152358879833915	-8.11687458578868	4.78342639708857e-16	6.81072283652642e-15
NISCH	2656.27607360554	-0.0501088852124138	0.0523569691091928	-0.957062375171287	0.338535772828655	0.452221530817165
STAB1	5376.40357864074	0.204388844639972	0.100124238813653	2.04135229452653	0.0412158226119241	0.0765085114806537
FUZ	1153.69835496853	0.486552657634762	0.0891170062308827	5.45970604504162	4.76923557312299e-08	2.52142238973611e-07
SLC6A13	48.7538265236337	-0.0697627317068543	0.125509992421693	-0.555834084289183	0.578324282589411	0.689750229421556
IDS	1262.55313350006	-0.0935314961342038	0.0619707410721449	-1.50928477723571	0.131226023207923	0.207514013130495
PRSS3	11.4706262923963	1.03809838122753	0.217729833052534	4.76782793921062	1.8622271654152e-06	7.94652507191133e-06
ZNF200	260.729705584211	-0.0424850103309454	0.0471751788351682	-0.900579740871563	0.367811810195427	0.484253962290189
CD4	316.425000825083	0.566543364389001	0.0866946731094139	6.53492704994676	6.36405533564363e-11	4.91062166103427e-10
LRRC23	1344.12223560657	0.843369562344968	0.133323408221913	6.32574259533784	2.5201762379192e-10	1.79687795067542e-09
BTK	1377.40104548922	-0.0799276987196856	0.0780158348976391	-1.02450609962138	0.305596291286156	0.416421831171053
HFE	361.029722229274	-0.0393639470975273	0.0601457109214825	-0.654476379020861	0.512804940391653	0.630334313791106
SCMH1	1206.13829077734	-0.171805708378363	0.0287388075276844	-5.97817805115474	2.25647031453437e-09	1.40997267359112e-08
FYN	3425.82985713176	-0.436224383893079	0.0752727365628204	-5.79525076159572	6.82191713913921e-09	3.99379781792921e-08
HIVEP2	124.988576382549	-0.328699190643505	0.175192065424184	-1.87622190450031	0.0606248154704294	0.106740297994844
FMO1	194.095023855047	1.38774746147884	0.191089369274256	7.26229547331392	3.80575716176123e-13	3.86417978122866e-12
ELOA	1026.53861720883	-0.32573432376024	0.0458261005783749	-7.10805239043079	1.17691887852487e-12	1.12689378450954e-11
LYPLA2	1277.11808324213	0.374370234520511	0.0533093394992937	7.02260125592949	2.17775068752782e-12	2.00292928125093e-11
CLCN6	226.899756301017	-0.133156725318829	0.0842956531778293	-1.57963928505213	0.114189497204443	0.184307935432439
AC080038.1	2651.62224595735	0.284879736446045	0.0873432103034476	3.26161284267336	0.00110780330864972	0.00297134703953619
NME1-NME2	659.472436296665	0.557435045896964	0.116359832669159	4.79061402126535	1.66271704375329e-06	7.1409160258085e-06
SLC6A7	0.737156536011519	0.885785191545445	0.447327028492518	1.98017364282798	0.0476840204376096	0.0867963647118467
TSPAN9	493.387021798641	-0.340471417286435	0.0812513126971512	-4.19034974309248	2.78524806979588e-05	9.90664511781706e-05
BTBD7	354.671992668277	-0.0497690180392863	0.0329386005078929	-1.51096334610089	0.130797789839523	0.206889448446979
APBA3	559.572892105224	-0.0519532791561166	0.0559696003040794	-0.928241025018182	0.353282558142992	0.468331647084796
MKS1	800.2127001449	0.476322077259993	0.0852331876127962	5.58845786014557	2.29094953714349e-08	1.25673151979639e-07
ABHD5	38.2439252092585	-1.10724453572392	0.162651085386368	-6.80748322763251	9.93208855152147e-12	8.38250297117549e-11
ANOS1	151.647020902807	0.0613148701996674	0.0918916639533533	0.667251713178167	0.504611364116866	0.622446343727781
AKAP8L	2282.84747112528	0.109708752595811	0.0778541703635934	1.4091570442977	0.158788736294122	0.243626991962275
MBTD1	253.943790079778	-0.198047649210937	0.0546019985245395	-3.6271135592579	0.00028660726420581	0.000858900818118053
UTP18	239.356611641574	0.0994297251455748	0.079072936681756	1.25744318243483	0.208593200869306	0.305675207253588
RNF216	695.353645800146	0.0584871170732266	0.0306012262481602	1.91126710409989	0.0559702642200495	0.0996243232524941
TTC19	1233.34454880883	-0.0986975903468559	0.0256033431939689	-3.85487120174622	0.000115790572649381	0.000370259859601622
PTBP1	5173.69698457389	-0.0811602275696476	0.0357957752082333	-2.2673130305886	0.0233711100132168	0.0467021581279751
DPF1	48.6628719131506	0.941110789457393	0.101737574381933	9.25037573556028	2.23704888003581e-20	4.9732342920653e-19
SYT7	130.21165089201	0.480577530466372	0.100804944731903	4.76740036656433	1.86618230519531e-06	7.96158105135016e-06
LARS2	65.7164145058404	0.316890095635105	0.0974068269147761	3.25326371541043	0.00114087563213144	0.00305302902302949
PIK3C2A	846.152082685855	-0.377659772500029	0.0666542602535051	-5.66595099943622	1.46211307511775e-08	8.20190468484101e-08
PLAUR	1538.52865448927	0.236230305223533	0.126576766442271	1.86630067952694	0.0619993097881008	0.108778211482691
ANLN	48.9583860450962	0.872663178427001	0.16513621587148	5.28450512094914	1.26045023502986e-07	6.30630841839508e-07
WIZ	1048.53890185955	-0.0382998812513022	0.0411376160933361	-0.931018490823692	0.351843999325118	0.46660130947428
RABGAP1	194.80235142856	-0.0396129028543122	0.0796241362532066	-0.497498682162683	0.618837432000801	0.72594690450811
DCN	65705.1412179809	0.183135985979871	0.0967296236528223	1.89327714782779	0.058321022516123	0.103177815799177
QPCTL	118.717779917536	0.408449945474868	0.0848926228598903	4.81137149159577	1.4989810240208e-06	6.48700558237492e-06
PPP5C	2203.51215678329	0.0250638145170088	0.0339081064687234	0.73916880437212	0.459804501105215	0.577954953474929
CEP68	66.1907525544968	0.172695325517693	0.092989039610884	1.85715785688661	0.0632886987883525	0.110841390591582
MAP4K3	639.030137652514	-0.35417365073649	0.0452403130644106	-7.82871794525908	4.92869963532925e-15	6.2622687737167e-14
ZBTB32	108.257175504899	0.982783431055612	0.131309902099276	7.48445787669983	7.18430716182271e-14	7.92440551048593e-13
TYROBP	26087.273648402	-0.386670785537415	0.0937806754414169	-4.12313926848352	3.73743570539839e-05	0.000130008673586518
TMEM159	954.959937449375	0.138211963710232	0.0619475299119047	2.23111339397685	0.0256736187555788	0.0506627525422192
GABRA3	0.152188953370132	0.838458418885363	1.7751640759373	0.47232727963056	0.636693201650431	0.741900518347213
BRCA1	148.200085708916	0.0656894517263618	0.05927245985895	1.10826262116812	0.267748413367998	0.374253852378589
ERCC1	3336.56214095477	0.20205584060024	0.0412234866249606	4.90147382336886	9.51203257933319e-07	4.23130054065639e-06
CD22	384.595963890672	0.44214658456625	0.11669972456037	3.78875431139106	0.000151404554053615	0.000474701251001517
SEMA3B	2304.48568879215	-0.752548077919189	0.0828753135048251	-9.08048544365838	1.08091666713538e-19	2.25769962770538e-18
MBTPS2	13.3296290054745	-0.0198408326876449	0.123415873638383	-0.16076402575069	0.872279259919324	0.929169203655924
PRICKLE3	252.525732805369	0.14467649349214	0.0558680625044816	2.58961000268328	0.0096084718596683	0.0210695058930794
LTF	1977.84394760407	1.94769284110178	0.234915344835514	8.29104136413711	1.12261233181364e-16	1.73479413529313e-15
EXTL3	555.614927392986	0.0786434926755426	0.0442303351204681	1.77804424183866	0.0753965889439093	0.128888019153313
NR1H4	6.84879961937182	-1.16165491051852	0.204823157852651	-5.67150181013327	1.41551105808257e-08	7.95004885737911e-08
ELOVL5	524.068106966577	-0.3428302795219	0.0925410692694397	-3.70462846634855	0.000211700796838047	0.000648701045280641
ALOX5	3825.76971368868	-0.621099585683085	0.110011361254001	-5.64577675072167	1.64437116015938e-08	9.15819972507994e-08
KDM5D	975.427569812088	0.454219381364542	0.324236422709227	1.40088944224469	0.161247136398295	0.246725314856521
CALCOCO1	4818.68667231911	-0.280769855362555	0.0552370439596233	-5.08299929242755	3.7152108616185e-07	1.74242174983425e-06
UBR7	56.0593361665547	-0.168778990025181	0.10771204808881	-1.56694625178811	0.117127255376975	0.1884300127041
MAP4K5	1149.08752699961	-0.213072914053091	0.0418337511092055	-5.0933255661648	3.51836757338747e-07	1.65551442933459e-06
PSMC4	2532.43587290071	0.0912645762919267	0.0518888716341923	1.7588468089136	0.078603531776344	0.133635318083344
MAN2B2	995.28889097822	-0.044538897597916	0.0450351986417925	-0.988979707898613	0.322673069974544	0.435114090598988
SLC7A14	35.4950234910321	0.160738322461047	0.123062116381	1.30615600631637	0.191499510202753	0.284881868264615
CLDN11	398.714487747374	-0.45624641246486	0.103298234491938	-4.41678809622317	1.00178351558405e-05	3.81643507611798e-05
SLC25A39	3468.18246585729	0.186254799295109	0.0453120758647979	4.11048921816904	3.9482171695045e-05	0.000136652712276114
MVP	2470.04546722717	-0.000546296685461633	0.042483721421208	-0.012858964967907	0.989740313129948	0.994807152045039
NUB1	1991.29983437975	-0.134655576694435	0.0278136095415284	-4.84135568572575	1.28956311937917e-06	5.62905015274052e-06
PGM3	685.705002083539	0.173049339028466	0.0972554229970857	1.77932842915764	0.075185932702631	0.128563257862988
CLK1	6261.28498579935	-0.198270452839954	0.0725910516191138	-2.73133462620546	0.00630783892004615	0.0144715635346495
POLR3B	38.4268573914624	-0.056881230896367	0.268662023140909	-0.21172039959862	0.832325172284919	0.900338056803242
ANGEL1	682.93659784783	0.000353516689337401	0.0497029364837161	0.00711259161625636	0.994325020810682	0.996515517068446
RNF14	1477.44813229973	-0.0727141199457945	0.0372482063210334	-1.95215091215639	0.0509202901691108	0.0918801637065159
DNASE1L1	649.941405337094	-0.280603138798496	0.0481858826596374	-5.82334748915041	5.76804508805508e-09	3.40460686653175e-08
DDX11	1230.32189307233	0.296553674782942	0.0918751707983039	3.22778909912423	0.0012475091222588	0.00331507909223124
HEBP1	75.2150604760159	0.0658072065174762	0.0847501922602044	0.776484451096365	0.437462998070606	0.556662562424133
GPRC5A	8778.21083840451	-0.486798371455881	0.117488519632971	-4.14336969243138	3.42239568666656e-05	0.000119877041028553
MAMLD1	261.089284996692	0.0170515531592565	0.11143000300094	0.153024793144021	0.878378723450107	0.933214852460207
CD6	600.917231952707	0.0130067674134934	0.112925487728592	0.115180086224238	0.908302382507826	0.954316965418734
TACC3	430.025501771371	0.0814485514891629	0.0901968726369007	0.903008597837363	0.366521331796188	0.482759401219017
UFL1	34.5204232538943	0.106336826844463	0.107913424502053	0.985390161929667	0.32443246024059	0.436949544978517
POLA2	464.382817717464	-0.251269906464121	0.0401192701156901	-6.26307272638672	3.77464464231006e-10	2.62703999508833e-09
ZC3H3	26.352204282237	-0.420814829310023	0.142042927671369	-2.96258910041351	0.0030506350347917	0.00749478986682492
CAPN1	4363.5132009978	0.148160735710558	0.040089571640162	3.69574254971909	0.000219245056055467	0.000670386686155177
ACPP	121.655398373439	-0.658670235723288	0.111358027793165	-5.91488776136276	3.32101967670841e-09	2.02827960085021e-08
MDH1	3465.29279831453	0.224619659217276	0.054193830367051	4.14474595532264	3.40190645341631e-05	0.000119226529817965
SLC30A9	827.005815212317	-0.00459737893865557	0.049473383308275	-0.0929263096887615	0.925962104069918	0.964701176624706
MTMR11	534.924061798468	0.273424592425895	0.0891746832112361	3.06616836280998	0.0021682118755803	0.00550973949636564
COX15	936.14949619397	0.0219106004448625	0.0322992195927629	0.678363153076673	0.49754146571317	0.61506782996302
CCDC88C	838.021833825731	0.403772273115035	0.0787405820105573	5.12788022141999	2.93022765223536e-07	1.39425015738505e-06
YAF2	574.066655579972	-0.0710368668001063	0.0424489072883722	-1.67346750100126	0.0942352991676631	0.15608532102613
ZMYND11	1884.8147298639	-0.262968289339602	0.0340189820372004	-7.73004580360581	1.07507894887518e-14	1.3046436274834e-13
WAS	1562.96077490069	-0.231304310211537	0.0820819991294195	-2.81796633445584	0.00483288768675536	0.0113616109318579
DPEP1	138.350577368407	2.43255621500852	0.169570950922717	14.3453592833668	1.13908837576582e-46	2.68940207402329e-44
BID	1514.98941574847	0.0418260138219613	0.0789368925101891	0.529866485643103	0.596204504300553	0.706012723904128
MATR3	6381.53203856079	-0.010714840976181	0.0373726094717827	-0.286703046097731	0.774339705016884	0.855373655787677
NPC1L1	6.86217954870871	0.524308847096804	0.139244598123481	3.7653801595366	0.000166295870288709	0.000517562251397464
XYLT2	622.851618636052	0.184452982710289	0.0421748555318363	4.3735296869257	1.22253611005993e-05	4.58623160193841e-05
RGPD5	393.980692222129	-0.17216021464357	0.114874879892048	-1.49867590551873	0.133957730340715	0.211125044584502
STMN4	5.59688406872166	0.482636977596253	0.131389799562829	3.6733215150805	0.000239417928082665	0.000727063366101898
NUDCD3	1695.86437922396	-0.0520705590337674	0.0345678292976612	-1.50633002105488	0.131982475108646	0.208568764358762
ISL1	0.952406632469419	0.822804401946681	0.472100738227787	1.74285768972825	0.081358476254515	0.137741517572771
CHDH	3.38446472335504	-0.265647471563618	0.650769687542313	-0.408205048036055	0.68312314239049	0.781214767128597
IL20RA	419.101434449741	-0.41963683601985	0.138762315076635	-3.02414121433542	0.00249340024193681	0.00625849835992536
CLCA1	0.244283572223631	0.567307443341329	0.582752972472092	0.97349558069993	0.330307055560479	0.443356879700205
CLCA4	14.8477433225004	2.6618772632415	0.256867429543976	10.3628446314397	3.65914759458865e-25	1.21875751668335e-23
GLT8D1	2971.65762602249	0.22784447351768	0.0366001559692791	6.22523231072908	4.80842986462167e-10	3.3041546326093e-09
ATP2C1	3048.87839142129	-0.254814988632063	0.0441240068478243	-5.77497391637332	7.69650069682417e-09	4.46377894891681e-08
IGF1	802.491135793963	1.92447739659178	0.149080534232832	12.9089784021444	4.00580272167579e-38	4.49992276187225e-36
SLC38A5	1412.4568323168	-0.0644610231667213	0.0803648815358979	-0.802104376125129	0.422492583811088	0.540979175945773
RALBP1	157.315732161404	0.182491059469985	0.0737501925818655	2.47444858218387	0.0133442027632075	0.0283190431151833
RUFY3	1454.95364306525	-0.1169864638678	0.0658663689278016	-1.7761183100291	0.0757134189072632	0.129346646772144
CNTN1	108.312018676502	-0.0720796138196898	0.125738309892767	-0.573251015391898	0.566474747002339	0.679434568907957
SLC11A1	5786.8777663844	-0.615129608859681	0.137690679685428	-4.46747456156817	7.91484196370176e-06	3.07237528214288e-05
WWTR1	2227.80584907464	-0.241197706109968	0.070039378478502	-3.44374423859288	0.000573718144314074	0.00162926169728169
AGPS	107.983418356545	0.228985351575364	0.151605616092416	1.51040151069192	0.130941003394095	0.207098413915599
CXorf56	698.013361298852	-0.0862161015431972	0.0324775937551453	-2.6546332894363	0.00793946663693669	0.0177690102846344
ATP1A2	527.187797326362	0.999527106773447	0.153771954031651	6.50006116569029	8.02873611135678e-11	6.1148218027369e-10
TTC27	54.4235213464028	-0.223081106956243	0.146073215014418	-1.52718694480863	0.126714531709237	0.201679276853032
ZNF582	202.453747814616	-0.0867648823421652	0.0505957463096127	-1.71486515509073	0.0863699524777398	0.144936783950949
VSIG2	539.749025088608	-0.792044767485364	0.085705621071866	-9.24145648301431	2.43164385326254e-20	5.38019230736095e-19
PHLDB1	3303.30156522823	-0.219884128218213	0.0747455214672915	-2.94176994021553	0.00326342274943565	0.00796406661291035
MARCO	11323.5450995382	-0.638353795227295	0.140246797582862	-4.55164614258045	5.32278050175739e-06	2.12047206148609e-05
CYP24A1	256.785250036458	4.22245716805262	0.277830602296319	15.197955636108	3.64829987933141e-52	1.29267777290127e-49
PRDM11	327.367758883124	-0.388644310331827	0.0514466232521088	-7.55432107618252	4.21050336350157e-14	4.77122167290591e-13
SYT13	0.830099578832674	-0.248075282668375	0.777349710596051	-0.319129574870695	0.749628257761998	0.835748132921506
SNAI2	17.6737578218804	0.283916512130009	0.16578114860061	1.71259829315096	0.0867864675294939	0.145517906540823
