PROBEID	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B	Control.1	Control.2	Control.3	Control.4	Control.5	IPF.1	IPF.2	IPF.3	IPF.4	IPF.5	IPF.6	IPF.7	IPF.8	IPF.9	IPF.10	IPF.11	IPF.12	IPF.13	IPF.14	IPF.15	IPF.16	IPF.17
1554835_a_at	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	-0.908027361949636	7.13454405567828	-3.44203443750473	0.0022445921938867	0.0274012724322224	-1.63381442775925	9.10644251684638	7.68564076816139	8.03860455583977	7.22528786606918	7.12503210628011	6.47707623658891	6.57424806587164	6.6843521024878	6.37297816081036	7.09772554612536	6.46049370852531	6.74512667320466	7.77309713377218	6.99285350785605	7.34046798616465	7.22807665845338	6.68546108829114	7.40300622375726	6.22484915229858	6.85067605532474	7.13572417492239	7.73274893727098
1554867_a_at	PRR16	proline rich 16	-0.823831185041701	6.07943362171872	-5.6055427505153	1.09254118530954e-05	0.000994995350500134	3.45490861479716	6.25396126785722	6.6755390792945	6.8743114687681	6.73176761577844	7.04457280092007	5.20659464587842	5.5932462414549	5.97444722401926	6.0027505402842	6.6326768729587	5.93429105641072	5.75514645692088	5.73687108185966	5.72385940146712	5.84223914375053	6.15726925722655	5.88570163005317	5.82724526455448	6.21805844166662	5.91710090440956	5.74809801109464	6.01179127118399
1554918_a_at	ABCC4	ATP binding cassette subfamily C member 4	-0.97086247847656	6.48053206212256	-5.82998326025407	6.36161912039818e-06	0.000736343335788492	3.97403509967974	7.36778341392472	7.81635568207728	7.03282326811939	6.62290169210342	7.3138558303202	5.97209312864307	6.00376678615593	6.52964729126005	6.44796795275564	6.40174619311363	5.8983810396638	6.1269524931098	6.33112555370909	6.05898067019167	6.95263333549741	6.57170678477232	5.86315916022462	6.43670067238241	5.83035890250419	6.45956647855693	6.08187993681546	6.45131910079542
1554999_at	RASGEF1B	RasGEF domain family member 1B	-1.13225668243325	4.31856986036583	-4.36498290950968	0.000231424986584676	0.00661133329557312	0.525400714049151	5.55910834627963	6.1278809978041	4.04349538624461	6.0076068278804	4.22938583483982	3.75164409935087	4.79846943851758	3.96612813671241	3.95273029587836	4.46064083608174	4.25368795438999	4.39596631982585	3.90616835056794	3.83926192505814	4.26648480113939	3.92408314302579	4.06833448722987	3.50606082633183	3.70037066589786	3.62302013566259	4.33907522109832	4.28893289823123
1555039_a_at	ABCC4	ATP binding cassette subfamily C member 4	-0.864995307028165	5.94725328215473	-6.15067027288672	2.96391015481797e-06	0.000464424420505492	4.70647140649368	6.57700671239664	7.05031520500833	6.3059649237688	6.34734783562263	6.79765905658607	5.59925747159353	5.48775872019053	5.67817451306858	5.71224066757359	5.89898465494394	5.28800591512823	5.80551259607106	5.9281846098189	5.90205954507369	6.19242314871672	6.2401524427743	5.4249043131522	5.56368287438276	5.50186510171526	6.00989809124553	5.52132906931754	6.00684473925521
1555058_a_at	LPGAT1	lysophosphatidylglycerol acyltransferase 1	-1.0809914772274	6.81730653510514	-3.66281137430108	0.00131133920942138	0.0195667684331951	-1.12635057200437	8.18773257104798	7.35643804194144	7.8092155408648	7.32724780787939	7.58245669398892	7.04353514555705	7.25154345842138	7.32943336416102	7.64134885633535	7.66512904596621	6.26288151847455	6.62296659159966	7.23134881868903	6.08310917816711	5.86027944286807	6.29736922132868	5.74437349342924	5.90028717033909	5.67825775484129	6.38721161590437	6.29930109122269	6.41927734928586
1555167_s_at	NAMPT	nicotinamide phosphoribosyltransferase	-2.17111794153118	8.59797323040789	-4.70045082973821	0.000100680051626657	0.00391521458869912	1.32265203199404	11.9029249790496	9.61502645990615	10.3920262260038	9.85816533572644	9.61013337999663	6.6816981735046	7.44025484333712	7.42478881094656	8.12607597383546	9.41406082141446	7.53287145900404	7.63617429580271	8.17235645043188	9.15405889762273	9.12364198367955	8.35847294267647	8.22180433042169	9.50889670071066	6.69516207247305	6.58959239111944	8.58525027383527	9.11197426747516
1555274_a_at	SELENOI	selenoprotein I	-0.943288131521246	6.02399743073993	-4.68954631200712	0.000103437746588229	0.00396509050979932	1.29673956190226	7.44850340017344	6.72918032763723	7.01702183440982	6.64213174000085	5.92767217781043	5.85416836604232	5.99662609342344	5.21302701236529	6.13500713687753	6.64339368599741	5.96010077563621	5.84774453446372	5.98526388399704	5.77268207490577	5.74521929458282	6.20623745369511	5.66495168514906	5.4703693068084	5.1113268810407	5.63338835274258	5.5306504738477	5.99327698467168
1555281_x_at	ARMC8	armadillo repeat containing 8	-0.810381335356974	6.0342445177257	-4.14455770734632	0.000399844820812895	0.00931294582637592	0.00291855772058458	7.13580554575528	7.08223427005935	6.37508677165555	6.49369646801497	6.21541832884073	5.41818587197183	6.06285882083991	5.67725188533007	5.59947245317546	6.31848287563744	6.15391768094793	6.37460534603031	5.74341073520465	6.20566064743609	6.31517624400963	6.13139965844386	5.71019998888515	5.62614457170678	5.22153547145319	5.08149311231772	5.66901585313991	6.14232678910948
1555318_at	HIF3A	hypoxia inducible factor 3 subunit alpha	-1.79028203083722	5.43177724006173	-3.50359291355285	0.00193336602099289	0.0250509748161863	-1.49316411353571	3.98330764296418	7.83352782391107	7.56956408334538	6.82100858021309	7.86847682538237	3.93841274305497	4.23074313671507	6.46427432680594	4.79732758242161	6.27361426728255	4.82936519480726	4.85017476686876	4.45413802895474	3.69958910584795	4.87958437531846	4.96423390460971	5.75621556111398	6.86229214580062	5.2106233057288	4.53976941420208	4.54519569019111	5.12766077581839
1555355_a_at	ETS1	ETS proto-oncogene 1, transcription factor	-1.15835065462336	7.10571854299496	-3.5910941532997	0.00156247507579353	0.022026777670658	-1.29208283712025	9.38315381035545	7.92750654914702	7.91653013831449	7.32657642794058	7.45027150026206	5.63546659234491	6.8785388061981	6.99698927282618	7.46810920367217	7.84239980982638	6.21239786144501	6.11939777728683	6.55679909896251	5.87617747674884	7.20076864423597	7.05484430686128	6.51344496190737	7.09404847512161	7.69718817538382	7.1677730954787	6.62063814110545	7.3867878204644
1555411_a_at	CCNL1	cyclin L1	-1.00188148791344	10.4091309630765	-4.73281479398946	9.29227264315788e-05	0.00370943073981752	1.39954747621237	11.5099414493747	11.3692766305737	10.433270544798	11.3048575204221	11.2992144189708	9.23987383404722	10.6325436940755	9.98306405127022	10.1888605332711	10.0455544372152	10.1618278866442	10.1414911938493	10.3237750545832	10.6852050420432	10.1576069936627	9.94420437160394	10.2620533448498	11.1986685855833	9.61874918846242	9.77976953932895	10.2835156442314	10.437557228823
1555579_s_at	PTPRM	protein tyrosine phosphatase receptor type M	-1.10372348125752	9.84920612990912	-4.79846321978518	7.89832814962265e-05	0.00341993759347608	1.55546077404815	10.514035248515	11.0676045689872	10.4204733952615	10.8726499885005	10.6356536258674	9.06899280273287	9.24170332507843	10.6151496912394	9.9298314473658	9.93886848701703	10.3893496970704	10.3821089458317	9.350310250839	9.1999404863575	9.56561659513511	8.88664755630071	9.34660597932991	8.93615066695067	9.7556215404788	9.36673577507405	9.49226930493718	9.7062154791306
1555609_a_at	ZMAT3	zinc finger matrin-type 3	1.05768742514595	6.40430204130959	5.90098002934009	5.36689839761855e-06	0.00067019436693231	4.13717586822726	5.54504599618344	5.50702522492535	6.11824361301256	5.4923778842358	5.27229789103598	5.99535248962289	6.81295726853638	6.5218026442567	6.91401285923142	6.91875594168055	6.00197081469074	6.28572429060511	6.62578575553176	5.9158568032763	6.94868155411979	7.05149111906303	6.58007640939961	7.09761437114607	6.73738262295052	6.8499231787958	6.80145914277406	6.90080703373701
1555638_a_at	SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1	-1.83800697199772	8.92265872695786	-5.11816613603911	3.58912598838472e-05	0.00211547896100725	2.31261466609702	12.1142396716249	9.77773050471382	10.4512747977466	10.3091832046514	9.06225602968009	7.40081326136184	7.65903150338013	7.92812161080706	8.75087606136661	8.75803847667345	8.57771008514815	8.46476012272006	8.31285768349718	9.53863158240625	8.24555366900764	8.45774036698895	8.94362830613775	9.81667396424335	7.9290672931445	8.19841371065064	8.73161509649757	8.87027499062488
1555643_s_at	LILRA5	leukocyte immunoglobulin like receptor A5	-1.0408042615176	4.68151912040596	-5.1176425456213	3.59374869578908e-05	0.00211547896100725	2.31137858129675	6.34207511720161	5.44712364349963	5.13788276413214	6.07429234651734	4.42751092290619	4.20917251625403	4.33788082981736	4.54565301873852	4.35851480795746	4.57854148085697	3.98485616285772	4.25322706212963	4.1098468945497	4.2417815066488	4.47960429846209	4.82225616432231	4.32225977600378	4.27899046367169	4.56142250049046	4.69021228236196	4.81500764652389	4.97530844302792
1555725_a_at	RGS5	regulator of G protein signaling 5	1.42981172682155	9.55295690278144	5.45722683312253	1.56587454661642e-05	0.00122012347336012	3.10926002709525	9.29652918891232	8.67220788316218	7.75143819945512	8.32139314123413	8.19894352024203	8.7379446395614	9.74869165584384	9.84416076623942	10.0632763587375	10.3352782852001	9.69628083926606	9.47699327104118	9.70626500586926	9.31709972157613	10.5463284085242	10.7639715431493	9.20484968356067	10.1277436478893	10.5167758890156	10.3621194678617	9.59223273752528	9.884528007325
1555759_a_at	CCL5	C-C motif chemokine ligand 5	1.1727673434876	8.32317006495835	3.88870018134807	0.000752778717194368	0.0137727681293978	-0.599774048831685	6.88502636570087	6.79403182580944	7.47147819314901	7.99019576332988	7.94397162241863	7.86906370563213	8.79886364054596	8.64342325997017	9.65759126136137	7.82173330372606	8.35815944848138	7.91938083397508	8.16099685831992	7.38633008240864	8.12193606898909	8.69539919132705	9.04070333435141	8.7873780109874	9.58406827260948	9.07383547411012	8.93313839758664	9.17303651429395
1555778_a_at	POSTN	periostin	2.24941035764369	9.91466130101438	4.07502636276138	0.00047499910560081	0.0103307129655431	-0.161369471055907	8.15223242977288	10.1831199009585	6.29976924806589	6.2898952488226	9.95738602291962	10.5119207200945	10.9634239002188	9.78953986150545	11.5772473980278	9.37376756571391	10.7993858517895	10.6589710651815	10.9295257573592	11.4884874312063	9.82376219359992	10.5506136912715	11.0875537030999	10.9938083406644	10.3244020958951	10.969362273449	9.06115945689491	8.33721446580521
1555800_at	ZNF385B	zinc finger protein 385B	-1.913694557022	7.56005852757346	-3.42319052405037	0.0023492858453404	0.0282559791256497	-1.67672591842488	7.21405295201725	10.2053018586834	8.11231334975582	9.8911007869365	9.77134356987749	5.52690409315946	5.81244657995812	8.49375548274657	6.98152894565166	7.27021002206743	8.09472931172102	8.17068978599762	5.40452865237016	5.89818142697026	8.68099028127253	7.89019813254185	6.77903174060224	5.44370078178058	7.40504177688734	7.12316393181354	8.03000485828807	8.1220692855171
1555801_s_at	ZNF385B	zinc finger protein 385B	-1.82759158573535	7.48561833310434	-3.15542547814907	0.00446306324800093	0.0428235103477606	-2.27819612007902	7.18895583936913	10.0705209005695	8.10412006858353	9.69025982193819	9.43538434358433	5.77547389911593	5.88029178477103	8.52370804508895	6.74782577722233	7.04568189116798	7.71815163965462	8.01848264261207	4.93236401416269	5.50750451663969	8.78843609590606	8.00826738322886	6.99783187569221	5.22968101856409	7.57705612465149	7.11469245082182	8.13065763865963	8.19825555629133
1555827_at	CCNL1	cyclin L1	-1.35030866968848	6.82095601375852	-3.70040985286453	0.00119599060285878	0.0184472196734903	-1.03915916337116	7.97503213588348	8.9732179571755	6.42582136297611	8.84001537933897	7.10779491176041	5.35239930134614	7.49307655709289	6.04886743249335	6.46563587427695	6.95480847395679	7.17081776415464	7.05747731983905	5.93107999045462	6.82352128485062	6.0833283114483	6.16243619890187	5.79733464205445	6.84793434928556	6.26755063471421	5.76230773582047	6.95742464286087	7.56315004200216
1555832_s_at	KLF6	Kruppel like factor 6	-1.24159243814052	10.8723224563914	-5.03603471764849	4.39302359086787e-05	0.00235252994599725	2.11853750844884	11.8867080099093	12.1786859010023	11.259378415986	12.0102084119855	11.8236932358897	9.86268359214758	10.5221635359353	10.7182317730314	10.2207082463241	10.8228379110896	10.6871071544767	10.2142832820424	10.0648194635462	9.86206612759147	10.9202388859931	10.3119646185368	10.9637837388318	10.9935004210524	10.3856559021069	10.153719922331	11.6245741625316	11.7040813282704
1555851_s_at	SELENOW	selenoprotein W	1.00446071589151	11.7832148188856	7.60646671618559	1.08052604653483e-07	5.79068448998509e-05	7.86322082759107	10.5868126370643	11.0778415135042	11.5275896975418	11.4737897425221	10.369169556033	12.1019374693181	12.0282387879313	11.9556563585378	11.928764256673	11.8489328532742	11.8328202221591	12.1048627330852	12.0158483606128	11.8382076119748	12.2797517073068	11.9817161152127	12.0891675278986	12.1486682875799	11.7454379716815	12.0157850187832	12.1982700890026	12.0814574977865
1555976_s_at	MYL12A	myosin light chain 12A	-0.905502919851705	6.20541450104347	-5.77247516090856	7.30373748634075e-06	0.000804860612825215	3.84150028039834	7.01130241649236	7.73266378475764	6.62661024014816	6.49447742387414	6.66055264846303	5.33253746922234	5.81461421565691	6.32960871328843	6.14370566599289	6.13219574750171	6.09894333247949	6.15976397182339	6.10717585784442	5.98351639499345	6.19197133126648	5.95629896786956	5.51750015171943	6.14479749890624	5.88423174962904	6.12021961724147	5.91108975654155	6.1653420672443
1555978_s_at	MYL12A	myosin light chain 12A	-1.00601248652698	5.85993239472023	-4.50298958521961	0.000164299810601398	0.00536041019265589	0.853292956133235	6.55097332692556	7.48902492094956	6.77607996315888	5.95227308312735	6.41817710465766	4.92879895002251	5.76342701975154	5.85486041810608	6.08667960849904	5.56600056277522	5.57231725253527	5.7864729053344	5.18306648647311	5.10888423206795	6.02373147644823	5.63294647010263	4.86643306544534	6.01082082258247	6.05959810712523	5.92030580810417	5.15582929354936	6.2118118061035
1556069_s_at	HIF3A	hypoxia inducible factor 3 subunit alpha	-2.2075261135508	7.05600750630703	-6.12014862448122	3.18585521646702e-06	0.000480761523470707	4.63726868738905	7.06460131884838	9.08295783003123	8.98481251985106	8.87656712697014	9.80017690182605	5.83833174563441	5.95807909163035	7.6876726006597	6.77856534356062	7.34455675085866	6.36672493294866	6.02807506621735	6.52633277226359	5.4732441262732	6.64673122430303	6.3995613393112	7.08560052529283	7.97199997252063	6.63455578250052	5.8441496376107	6.38782118833092	6.45104734131143
1556126_s_at	GPATCH2	G-patch domain containing 2	1.05466888647611	7.49920107765103	4.99365342306273	4.87667128333652e-05	0.00251009422068533	2.0182562983483	6.61035613651546	7.16251450274809	7.19987588119597	5.59570392087239	6.85269788553826	7.98774452621557	8.00152096930729	7.3059521943473	7.76924127962784	7.48895018182341	8.05884259469834	8.22558761693906	7.86936946201002	8.51974252205898	7.45292362529952	7.98677918442651	7.55959977105671	7.26923548843961	7.7477782097092	7.59731267623169	7.47480053865068	7.24589454061075
1556194_a_at	HSPA4L	heat shock protein family A (Hsp70) member 4 like	1.37731411276988	5.31719507681064	3.20659757912059	0.0039517311336944	0.0396302575362763	-2.16454915750406	4.68067220913713	4.54849161983369	5.3537274598389	3.23502437738621	3.44661882761	6.50308157124048	6.41395568988837	4.40552962878371	5.14696852782356	5.90716581345305	4.90146330859564	5.18639642102532	7.46958890913504	7.02857439878287	4.51346665255747	5.71695268814612	5.55930649480351	6.50151788787654	4.92572401554319	5.58574383592842	5.35528469621102	4.59303665623373
1556209_at	CLEC2B	C-type lectin domain family 2 member B	-1.18434110627463	5.93151768973672	-5.00988150205746	4.68543318917605e-05	0.00244693769125495	2.05666470907204	6.67429141986646	7.2459244766041	7.4041777422352	6.30697870443335	6.60207947069645	4.63832280124998	5.02398203138724	5.93459625735541	6.80707963152317	5.6823257136178	5.62851141873524	5.48365282528306	5.38902455598301	5.552015322058	6.21280905870451	5.63610446206631	5.37453138801565	5.79222755662744	5.95451163286197	5.21209523440743	5.75692016491918	6.18122730557678
1556321_a_at	TLNRD1	talin rod domain containing 1	-1.88276010161822	7.22699728135661	-7.60100231834577	1.09347984004754e-07	5.79068448998509e-05	7.85193837179646	9.3551040477365	9.06588534791153	8.25390060839169	8.67349308329669	8.06090371206249	6.17275584003681	6.891047541052	7.54024212786645	7.91216754473204	7.59309084333227	6.96692990698199	7.02424108189046	6.64986674007087	6.12581374921799	6.55741163585713	6.17452611777397	6.47956378937152	6.88644313976771	6.46950465052627	6.60423688483412	6.84753393238939	6.68927786474557
